"A-1 NUMBER OF VILLAGES, TOWNS, HOUSEHOLDS, POPULATION AND AREA",,,,,,,,,,,,,,
"State  Code","District Code","Sub District Code","India/ State/ Union Territory/ District/ Sub-district",Name,"Total/
Rural/
Urban","Number of villages",,"Number of towns","Number of households",Population,,,"Area
 (In sq. km)","Population per sq. km."
,,,,,,Inhabited,Uninhabited,,,Persons,Males,Females,,
28,547,05035,SUB-DISTRICT,Challapalle,Urban,0,0,0,0,0,0,0,0,0
28,547,05036,SUB-DISTRICT,Mopidevi,Total,17,0,0,10761,35967,18447,17520,84.956182586573036,423.35941781927983
28,547,05036,SUB-DISTRICT,Mopidevi,Rural,17,0,0,10761,35967,18447,17520,84.956182586573036,423.35941781927983
28,547,05036,SUB-DISTRICT,Mopidevi,Urban,0,0,0,0,0,0,0,0,0
28,547,05037,SUB-DISTRICT,Avanigadda,Total,7,0,0,11954,40986,20966,20020,74.752062263899703,548.29256556569305
28,547,05037,SUB-DISTRICT,Avanigadda,Rural,7,0,0,11954,40986,20966,20020,74.752062263899703,548.29256556569305
28,547,05037,SUB-DISTRICT,Avanigadda,Urban,0,0,0,0,0,0,0,0,0
28,547,05038,SUB-DISTRICT,Nagayalanka,Total,11,0,0,14680,47899,25076,22823,417.55341911790475,114.71346612653348
28,547,05038,SUB-DISTRICT,Nagayalanka,Rural,11,0,0,14680,47899,25076,22823,417.55341911790475,114.71346612653348
28,547,05038,SUB-DISTRICT,Nagayalanka,Urban,0,0,0,0,0,0,0,0,0
28,547,05039,SUB-DISTRICT,Koduru,Total,9,0,0,13684,45281,22924,22357,216.49860880413223,209.15145944871188
28,547,05039,SUB-DISTRICT,Koduru,Rural,9,0,0,13684,45281,22924,22357,216.49860880413223,209.15145944871188
28,547,05039,SUB-DISTRICT,Koduru,Urban,0,0,0,0,0,0,0,0,0
28,548,00000,DISTRICT,Guntur,Total,691,21,14,1296609,4887813,2440521,2447292,11391,429.09428496181198
28,548,00000,DISTRICT,Guntur,Rural,691,21,0,877464,3235075,1621491,1613584,11075.51,292.09264404077101
28,548,00000,DISTRICT,Guntur,Urban,0,0,14,419145,1652738,819030,833708,315.49,5238.6383086627147
28,548,05040,SUB-DISTRICT,Macherla,Total,11,1,1,28413,113048,57140,55908,302.92069148750284,373.19339080098416
28,548,05040,SUB-DISTRICT,Macherla,Rural,11,1,0,13841,55758,28686,27072,289.44069148750282,192.64050162900978
28,548,05040,SUB-DISTRICT,Macherla,Urban,0,0,1,14572,57290,28454,28836,13.48,4250
28,548,05041,SUB-DISTRICT,Veldurthi,Total,9,0,0,12166,49054,24608,24446,527.66,92.96516696357503
28,548,05041,SUB-DISTRICT,Veldurthi,Rural,9,0,0,12166,49054,24608,24446,527.66,92.96516696357503
28,548,05041,SUB-DISTRICT,Veldurthi,Urban,0,0,0,0,0,0,0,0,0
28,548,05042,SUB-DISTRICT,Durgi,Total,10,0,0,12529,49059,24571,24488,447,109.75167785234899
28,548,05042,SUB-DISTRICT,Durgi,Rural,10,0,0,12529,49059,24571,24488,447,109.75167785234899
28,548,05042,SUB-DISTRICT,Durgi,Urban,0,0,0,0,0,0,0,0,0
28,548,05043,SUB-DISTRICT,Rentachintala,Total,9,1,0,12990,49827,25058,24769,198.18405316984044,251.41780684694692
28,548,05043,SUB-DISTRICT,Rentachintala,Rural,9,1,0,12990,49827,25058,24769,198.18405316984044,251.41780684694692
28,548,05043,SUB-DISTRICT,Rentachintala,Urban,0,0,0,0,0,0,0,0,0
28,548,05044,SUB-DISTRICT,Gurazala,Total,10,0,0,17372,66070,32945,33125,261.26488591549423,252.88511224340439
28,548,05044,SUB-DISTRICT,Gurazala,Rural,10,0,0,17372,66070,32945,33125,261.26488591549423,252.88511224340439
28,548,05044,SUB-DISTRICT,Gurazala,Urban,0,0,0,0,0,0,0,0,0
28,548,05045,SUB-DISTRICT,Dachepalle,Total,12,0,0,19468,75233,37623,37610,285.99706354376593,263.05514842633045
28,548,05045,SUB-DISTRICT,Dachepalle,Rural,12,0,0,19468,75233,37623,37610,285.99706354376593,263.05514842633045
28,548,05045,SUB-DISTRICT,Dachepalle,Urban,0,0,0,0,0,0,0,0,0
28,548,05046,SUB-DISTRICT,Karempudi,Total,11,1,0,13839,52367,26525,25842,221.51783693303861,236.40082769420383
28,548,05046,SUB-DISTRICT,Karempudi,Rural,11,1,0,13839,52367,26525,25842,221.51783693303861,236.40082769420383
28,548,05046,SUB-DISTRICT,Karempudi,Urban,0,0,0,0,0,0,0,0,0
28,548,05047,SUB-DISTRICT,Piduguralla,Total,9,0,1,30783,122319,61332,60987,261.34654395141098,468.03373846313917
28,548,05047,SUB-DISTRICT,Piduguralla,Rural,9,0,0,15186,59216,29820,29396,229.85654395141097,257.62155378320483
28,548,05047,SUB-DISTRICT,Piduguralla,Urban,0,0,1,15597,63103,31512,31591,31.49,2003.9060019053668
28,548,05048,SUB-DISTRICT,Machavaram,Total,9,0,0,13467,52469,26391,26078,199.78659212470575,262.62523146322616
28,548,05048,SUB-DISTRICT,Machavaram,Rural,9,0,0,13467,52469,26391,26078,199.78659212470575,262.62523146322616
28,548,05048,SUB-DISTRICT,Machavaram,Urban,0,0,0,0,0,0,0,0,0
28,548,05049,SUB-DISTRICT,Bellamkonda,Total,13,0,0,9568,38455,19466,18989,357.50908849781939,107.56369904211415
28,548,05049,SUB-DISTRICT,Bellamkonda,Rural,13,0,0,9568,38455,19466,18989,357.50908849781939,107.56369904211415
28,548,05049,SUB-DISTRICT,Bellamkonda,Urban,0,0,0,0,0,0,0,0,0
28,548,05050,SUB-DISTRICT,Atchampet,Total,18,0,0,15068,58447,29749,28698,211.46369126079441,276.39260268051578
28,548,05050,SUB-DISTRICT,Atchampet,Rural,18,0,0,15068,58447,29749,28698,211.46369126079441,276.39260268051578
28,548,05050,SUB-DISTRICT,Atchampet,Urban,0,0,0,0,0,0,0,0,0
28,548,05051,SUB-DISTRICT,Krosuru,Total,15,0,0,14697,56308,28211,28097,163.49980241422045,344.39185349806019
28,548,05051,SUB-DISTRICT,Krosuru,Rural,15,0,0,14697,56308,28211,28097,163.49980241422045,344.39185349806019
28,548,05051,SUB-DISTRICT,Krosuru,Urban,0,0,0,0,0,0,0,0,0
28,548,05052,SUB-DISTRICT,Amaravathi,Total,16,1,0,17502,66277,32709,33568,212.58648925464911,311.76487382793812
28,548,05052,SUB-DISTRICT,Amaravathi,Rural,16,1,0,17502,66277,32709,33568,212.58648925464911,311.76487382793812
28,548,05052,SUB-DISTRICT,Amaravathi,Urban,0,0,0,0,0,0,0,0,0
28,548,05053,SUB-DISTRICT,Thullur,Total,20,1,0,15505,54081,26791,27290,185.27187624051163,291.90075200509369
28,548,05053,SUB-DISTRICT,Thullur,Rural,20,1,0,15505,54081,26791,27290,185.27187624051163,291.90075200509369
28,548,05053,SUB-DISTRICT,Thullur,Urban,0,0,0,0,0,0,0,0,0
28,548,05054,SUB-DISTRICT,Tadepalle,Total,6,0,2,26618,99428,49662,49766,73.073734890960438,1360.6530465202718
28,548,05054,SUB-DISTRICT,Tadepalle,Rural,6,0,0,8054,29004,14564,14440,44.323734890960438,654.36723848637564
28,548,05054,SUB-DISTRICT,Tadepalle,Urban,0,0,2,18564,70424,35098,35326,28.75,2449.5304347826086
28,548,05055,SUB-DISTRICT,Mangalagiri,Total,9,0,1,42639,160303,80363,79940,141.19695135447071,1135.3148808260323
28,548,05055,SUB-DISTRICT,Mangalagiri,Rural,9,0,0,14500,53106,27062,26044,100.54695135447071,528.17116068272219
28,548,05055,SUB-DISTRICT,Mangalagiri,Urban,0,0,1,28139,107197,53301,53896,40.65,2637.0725707257075
28,548,05056,SUB-DISTRICT,Tadikonda,Total,12,0,0,18838,67962,33655,34307,186.9254514678249,363.57809739835329
28,548,05056,SUB-DISTRICT,Tadikonda,Rural,12,0,0,18838,67962,33655,34307,186.9254514678249,363.57809739835329
28,548,05056,SUB-DISTRICT,Tadikonda,Urban,0,0,0,0,0,0,0,0,0
28,548,05057,SUB-DISTRICT,Pedakurapadu,Total,14,0,0,13385,50030,25031,24999,139.51275436368869,358.60520586941709
28,548,05057,SUB-DISTRICT,Pedakurapadu,Rural,14,0,0,13385,50030,25031,24999,139.51275436368869,358.60520586941709
28,548,05057,SUB-DISTRICT,Pedakurapadu,Urban,0,0,0,0,0,0,0,0,0
28,548,05058,SUB-DISTRICT,Sattenapalle,Total,17,0,1,34030,130608,64764,65844,237.20638708353533,550.60911978733816
28,548,05058,SUB-DISTRICT,Sattenapalle,Rural,17,0,0,19412,73887,36414,37473,215.32638708353534,343.13955201103948
28,548,05058,SUB-DISTRICT,Sattenapalle,Urban,0,0,1,14618,56721,28350,28371,21.88,2592.3674588665449
28,548,05059,SUB-DISTRICT,Rajupalem,Total,8,0,0,11602,45213,22591,22622,165.42897351275258,273.30762586467131
28,548,05059,SUB-DISTRICT,Rajupalem,Rural,8,0,0,11602,45213,22591,22622,165.42897351275258,273.30762586467131
28,548,05059,SUB-DISTRICT,Rajupalem,Urban,0,0,0,0,0,0,0,0,0
28,548,05060,SUB-DISTRICT,Nekarikallu,Total,10,0,0,16578,63349,31902,31447,251.57820140487524,251.8063951735223
28,548,05060,SUB-DISTRICT,Nekarikallu,Rural,10,0,0,16578,63349,31902,31447,251.57820140487524,251.8063951735223
28,548,05060,SUB-DISTRICT,Nekarikallu,Urban,0,0,0,0,0,0,0,0,0
28,548,05061,SUB-DISTRICT,Bollapalle,Total,14,0,0,14764,58086,29245,28841,706.78092262254131,82.183882078295738
28,548,05061,SUB-DISTRICT,Bollapalle,Rural,14,0,0,14764,58086,29245,28841,706.78092262254131,82.183882078295738
28,548,05061,SUB-DISTRICT,Bollapalle,Urban,0,0,0,0,0,0,0,0,0
28,548,05062,SUB-DISTRICT,Vinukonda,Total,21,1,1,27936,112498,56578,55920,281.3833845144722,399.80327976406852
28,548,05062,SUB-DISTRICT,Vinukonda,Rural,21,1,0,12942,49948,25012,24936,243.8533845144722,204.82799572148522
28,548,05062,SUB-DISTRICT,Vinukonda,Urban,0,0,1,14994,62550,31566,30984,37.53,1666.6666666666665
28,548,05063,SUB-DISTRICT,Nuzendla,Total,20,0,0,13490,52853,26201,26652,353.46701571994259,149.52738911818651
28,548,05063,SUB-DISTRICT,Nuzendla,Rural,20,0,0,13490,52853,26201,26652,353.46701571994259,149.52738911818651
28,548,05063,SUB-DISTRICT,Nuzendla,Urban,0,0,0,0,0,0,0,0,0
28,548,05064,SUB-DISTRICT,"Savalyapuram H/O Kanamarlapudi",Total,7,0,0,9953,37994,19163,18831,147.41316933862976,257.73816661333825
28,548,05064,SUB-DISTRICT,"Savalyapuram H/O Kanamarlapudi",Rural,7,0,0,9953,37994,19163,18831,147.41316933862976,257.73816661333825
28,548,05064,SUB-DISTRICT,"Savalyapuram H/O Kanamarlapudi",Urban,0,0,0,0,0,0,0,0,0
28,548,05065,SUB-DISTRICT,Ipur,Total,13,0,0,11956,46714,23472,23242,203.98177371992642,229.01065692339665
28,548,05065,SUB-DISTRICT,Ipur,Rural,13,0,0,11956,46714,23472,23242,203.98177371992642,229.01065692339665
28,548,05065,SUB-DISTRICT,Ipur,Urban,0,0,0,0,0,0,0,0,0
28,548,05066,SUB-DISTRICT,Rompicherla,Total,14,0,0,15791,62060,31160,30900,226.66229319579094,273.79940053104713
28,548,05066,SUB-DISTRICT,Rompicherla,Rural,14,0,0,15791,62060,31160,30900,226.66229319579094,273.79940053104713
28,548,05066,SUB-DISTRICT,Rompicherla,Urban,0,0,0,0,0,0,0,0,0
28,548,05067,SUB-DISTRICT,Narasaraopet,Total,15,2,1,52233,211948,106926,105022,235.7875787094826,898.89383130374438
28,548,05067,SUB-DISTRICT,Narasaraopet,Rural,15,2,0,24047,94459,47502,46957,228.1375787094826,414.04401911482978
28,548,05067,SUB-DISTRICT,Narasaraopet,Urban,0,0,1,28186,117489,59424,58065,7.65,15358.039215686274
28,548,05068,SUB-DISTRICT,Muppalla,Total,9,1,0,11189,42509,21285,21224,132.19415289465408,321.56490335753011
28,548,05068,SUB-DISTRICT,Muppalla,Rural,9,1,0,11189,42509,21285,21224,132.19415289465408,321.56490335753011
28,548,05068,SUB-DISTRICT,Muppalla,Urban,0,0,0,0,0,0,0,0,0
28,548,05069,SUB-DISTRICT,Nadendla,Total,10,1,0,18259,68978,34983,33995,165.92912898274241,415.70760012350883
28,548,05069,SUB-DISTRICT,Nadendla,Rural,10,1,0,18259,68978,34983,33995,165.92912898274241,415.70760012350883
28,548,05069,SUB-DISTRICT,Nadendla,Urban,0,0,0,0,0,0,0,0,0
28,548,05070,SUB-DISTRICT,"Chilakaluripet
 H/O.Purushotha Patnam",Total,13,2,1,38694,153629,76176,77453,210.72876893754409,729.03667009762989
28,548,05070,SUB-DISTRICT,"Chilakaluripet
 H/O.Purushotha Patnam",Rural,13,2,0,13955,52231,25969,26262,192.59876893754409,271.19072613043267
28,548,05070,SUB-DISTRICT,"Chilakaluripet
 H/O.Purushotha Patnam",Urban,0,0,1,24739,101398,50207,51191,18.13,5592.8295642581361
28,548,05071,SUB-DISTRICT,Edlapadu,Total,12,1,0,15204,56321,28211,28110,182.35260145648948,308.85767217002689
28,548,05071,SUB-DISTRICT,Edlapadu,Rural,12,1,0,15204,56321,28211,28110,182.35260145648948,308.85767217002689
28,548,05071,SUB-DISTRICT,Edlapadu,Urban,0,0,0,0,0,0,0,0,0
28,548,05072,SUB-DISTRICT,Phirangipuram,Total,14,0,0,17119,63449,31654,31795,147.22943875781721,430.95321516758241
28,548,05072,SUB-DISTRICT,Phirangipuram,Rural,14,0,0,17119,63449,31654,31795,147.22943875781721,430.95321516758241
28,548,05072,SUB-DISTRICT,Phirangipuram,Urban,0,0,0,0,0,0,0,0,0
28,548,05073,SUB-DISTRICT,Medikonduru,Total,12,1,0,15909,60144,30682,29462,136.62410134313527,440.21515536959805
28,548,05073,SUB-DISTRICT,Medikonduru,Rural,12,1,0,15909,60144,30682,29462,136.62410134313527,440.21515536959805
28,548,05073,SUB-DISTRICT,Medikonduru,Urban,0,0,0,0,0,0,0,0,0
28,548,05074,SUB-DISTRICT,Guntur,Total,11,0,1,195678,779289,389582,389707,193.08042592504646,4036.0849437038164
28,548,05074,SUB-DISTRICT,Guntur,Rural,11,0,0,26671,109216,58147,51069,147.29042592504646,741.50101280566685
28,548,05074,SUB-DISTRICT,Guntur,Urban,0,0,1,169007,670073,331435,338638,45.79,14633.609958506224
28,548,05075,SUB-DISTRICT,Pedakakani,Total,10,0,0,19990,73689,36396,37293,119.56777909103374,616.29479580695715
28,548,05075,SUB-DISTRICT,Pedakakani,Rural,10,0,0,19990,73689,36396,37293,119.56777909103374,616.29479580695715
28,548,05075,SUB-DISTRICT,Pedakakani,Urban,0,0,0,0,0,0,0,0,0
28,548,05076,SUB-DISTRICT,Duggirala,Total,14,0,0,18406,62655,31269,31386,146.32099310824387,428.20239713415367
28,548,05076,SUB-DISTRICT,Duggirala,Rural,14,0,0,18406,62655,31269,31386,146.32099310824387,428.20239713415367
28,548,05076,SUB-DISTRICT,Duggirala,Urban,0,0,0,0,0,0,0,0,0
28,548,05077,SUB-DISTRICT,Kollipara,Total,14,0,0,17686,56662,27953,28709,110.87119826590477,511.06149194948097
28,548,05077,SUB-DISTRICT,Kollipara,Rural,14,0,0,17686,56662,27953,28709,110.87119826590477,511.06149194948097
28,548,05077,SUB-DISTRICT,Kollipara,Urban,0,0,0,0,0,0,0,0,0
28,548,05078,SUB-DISTRICT,Tenali,Total,11,1,1,64681,240031,118616,121415,114.21917773848963,2101.4947292788488
28,548,05078,SUB-DISTRICT,Tenali,Rural,11,1,0,21088,75094,37189,37905,99.109177738489635,757.6896682378266
28,548,05078,SUB-DISTRICT,Tenali,Urban,0,0,1,43593,164937,81427,83510,15.11,10915.751158173396
28,548,05079,SUB-DISTRICT,Chebrolu,Total,10,1,0,19622,72141,36015,36126,130.59161393978877,552.41678867114467
28,548,05079,SUB-DISTRICT,Chebrolu,Rural,10,1,0,19622,72141,36015,36126,130.59161393978877,552.41678867114467
28,548,05079,SUB-DISTRICT,Chebrolu,Urban,0,0,0,0,0,0,0,0,0
28,548,05080,SUB-DISTRICT,Vatticherukuru,Total,13,0,0,12805,45773,22700,23073,116.77099136088663,391.98947843592629
28,548,05080,SUB-DISTRICT,Vatticherukuru,Rural,13,0,0,12805,45773,22700,23073,116.77099136088663,391.98947843592629
28,548,05080,SUB-DISTRICT,Vatticherukuru,Urban,0,0,0,0,0,0,0,0,0
28,548,05081,SUB-DISTRICT,Prathipadu,Total,10,0,0,13448,49390,25085,24305,121.92565487812857,405.08291753173717
28,548,05081,SUB-DISTRICT,Prathipadu,Rural,10,0,0,13448,49390,25085,24305,121.92565487812857,405.08291753173717
28,548,05081,SUB-DISTRICT,Prathipadu,Urban,0,0,0,0,0,0,0,0,0
28,548,05082,SUB-DISTRICT,Pedanandipadu,Total,12,0,0,12212,41980,20643,21337,141.19695135447071,297.31520119446822
28,548,05082,SUB-DISTRICT,Pedanandipadu,Rural,12,0,0,12212,41980,20643,21337,141.19695135447071,297.31520119446822
28,548,05082,SUB-DISTRICT,Pedanandipadu,Urban,0,0,0,0,0,0,0,0,0
28,548,05083,SUB-DISTRICT,Kakumanu,Total,11,0,0,12091,40681,20082,20599,179.4333266724673,226.71930992093786
28,548,05083,SUB-DISTRICT,Kakumanu,Rural,11,0,0,12091,40681,20082,20599,179.4333266724673,226.71930992093786
28,548,05083,SUB-DISTRICT,Kakumanu,Urban,0,0,0,0,0,0,0,0,0
28,548,05084,SUB-DISTRICT,Ponnur,Total,18,0,1,34297,123417,60953,62464,172.24741951179737,716.51000839259052
28,548,05084,SUB-DISTRICT,Ponnur,Rural,18,0,0,18159,63504,31467,32037,146.10741951179739,434.63911834314746
28,548,05084,SUB-DISTRICT,Ponnur,Urban,0,0,1,16138,59913,29486,30427,26.14,2292.0045906656464
28,548,05085,SUB-DISTRICT,Tsundur,Total,12,0,0,13873,45778,22599,23179,105.50218240438149,433.90571604041861
28,548,05085,SUB-DISTRICT,Tsundur,Rural,12,0,0,13873,45778,22599,23179,105.50218240438149,433.90571604041861
28,548,05085,SUB-DISTRICT,Tsundur,Urban,0,0,0,0,0,0,0,0,0
28,548,05086,SUB-DISTRICT,Amruthalur,Total,13,0,0,13207,44713,22123,22590,124.50809026399433,359.11722607900487
28,548,05086,SUB-DISTRICT,Amruthalur,Rural,13,0,0,13207,44713,22123,22590,124.50809026399433,359.11722607900487
28,548,05086,SUB-DISTRICT,Amruthalur,Urban,0,0,0,0,0,0,0,0,0
28,548,05087,SUB-DISTRICT,Vemuru,Total,12,1,0,12858,43586,21752,21834,103.05244132688036,422.94970831157747
28,548,05087,SUB-DISTRICT,Vemuru,Rural,12,1,0,12858,43586,21752,21834,103.05244132688036,422.94970831157747
28,548,05087,SUB-DISTRICT,Vemuru,Urban,0,0,0,0,0,0,0,0,0
28,548,05088,SUB-DISTRICT,Kollur,Total,11,1,0,16310,55323,27709,27614,117.9039966092309,469.22073543746751
28,548,05088,SUB-DISTRICT,Kollur,Rural,11,1,0,16310,55323,27709,27614,117.9039966092309,469.22073543746751
28,548,05088,SUB-DISTRICT,Kollur,Urban,0,0,0,0,0,0,0,0,0
28,548,05089,SUB-DISTRICT,Bhattiprolu,Total,12,0,0,15372,50252,25134,25118,95.601145549481132,525.64223693314034
28,548,05089,SUB-DISTRICT,Bhattiprolu,Rural,12,0,0,15372,50252,25134,25118,95.601145549481132,525.64223693314034
28,548,05089,SUB-DISTRICT,Bhattiprolu,Urban,0,0,0,0,0,0,0,0,0
28,548,05090,SUB-DISTRICT,"Cherukupalle H/O Arumbaka",Total,10,0,0,17586,60385,29852,30533,97.479280375565324,619.46497519627178
28,548,05090,SUB-DISTRICT,"Cherukupalle H/O Arumbaka",Rural,10,0,0,17586,60385,29852,30533,97.479280375565324,619.46497519627178
28,548,05090,SUB-DISTRICT,"Cherukupalle H/O Arumbaka",Urban,0,0,0,0,0,0,0,0,0
28,548,05091,SUB-DISTRICT,Pittalavanipalem,Total,6,0,0,10992,38609,19175,19434,71.43036691813677,540.51241321842986
28,548,05091,SUB-DISTRICT,Pittalavanipalem,Rural,6,0,0,10992,38609,19175,19434,71.43036691813677,540.51241321842986
28,548,05091,SUB-DISTRICT,Pittalavanipalem,Urban,0,0,0,0,0,0,0,0,0
28,548,05092,SUB-DISTRICT,Karlapalem,Total,5,0,0,14361,50320,25232,25088,105.08368497030838,478.85644678541701
28,548,05092,SUB-DISTRICT,Karlapalem,Rural,5,0,0,14361,50320,25232,25088,105.08368497030838,478.85644678541701
28,548,05092,SUB-DISTRICT,Karlapalem,Urban,0,0,0,0,0,0,0,0,0
28,548,05093,SUB-DISTRICT,Bapatla,Total,18,2,1,38605,143825,70847,72978,265.96022298070471,540.77635515606573
28,548,05093,SUB-DISTRICT,Bapatla,Rural,18,2,0,20389,73048,36462,36586,248.0402229807047,294.50062220627206
28,548,05093,SUB-DISTRICT,Bapatla,Urban,0,0,1,18216,70777,34385,36392,17.920000000000002,3949.6093749999995
28,548,05094,SUB-DISTRICT,Nizampatnam,Total,8,0,0,17086,59973,30533,29440,186.63964834211643,321.33043826822677
28,548,05094,SUB-DISTRICT,Nizampatnam,Rural,8,0,0,17086,59973,30533,29440,186.63964834211643,321.33043826822677
28,548,05094,SUB-DISTRICT,Nizampatnam,Urban,0,0,0,0,0,0,0,0,0
28,548,05095,SUB-DISTRICT,Nagaram,Total,12,0,0,15333,50262,24989,25273,143.01384265361736,351.44849664473151
28,548,05095,SUB-DISTRICT,Nagaram,Rural,12,0,0,15333,50262,24989,25273,143.01384265361736,351.44849664473151
28,548,05095,SUB-DISTRICT,Nagaram,Urban,0,0,0,0,0,0,0,0,0
28,548,05096,SUB-DISTRICT,Repalle,Total,16,1,1,30556,111989,54459,57530,267.13405724700732,419.22396999514223
28,548,05096,SUB-DISTRICT,Repalle,Rural,16,1,0,17774,61123,30074,31049,256.16405724700729,238.60880662528658
28,548,05096,SUB-DISTRICT,Repalle,Urban,0,0,1,12782,50866,24385,26481,10.97,4636.8277119416589
28,549,00000,DISTRICT,Prakasam,Total,985,96,13,860463,3397448,1714764,1682684,17626,192.75207080449337
28,549,00000,DISTRICT,Prakasam,Rural,985,96,0,691813,2732866,1382641,1350225,17357.37,157.44700954119202
28,549,00000,DISTRICT,Prakasam,Urban,0,0,13,168650,664582,332123,332459,268.63,2473.9679112533968
28,549,05097,SUB-DISTRICT,Yerragondapalem,Total,22,11,0,14558,64063,33160,30903,1147.1147080489918,55.847074011419572
28,549,05097,SUB-DISTRICT,Yerragondapalem,Rural,22,11,0,14558,64063,33160,30903,1147.1147080489918,55.847074011419572
28,549,05097,SUB-DISTRICT,Yerragondapalem,Urban,0,0,0,0,0,0,0,0,0
28,549,05098,SUB-DISTRICT,Pullalacheruvu,Total,16,3,0,12551,53279,27258,26021,692.52083282738749,76.934869644968387
28,549,05098,SUB-DISTRICT,Pullalacheruvu,Rural,16,3,0,12551,53279,27258,26021,692.52083282738749,76.934869644968387
28,549,05098,SUB-DISTRICT,Pullalacheruvu,Urban,0,0,0,0,0,0,0,0,0
28,549,05099,SUB-DISTRICT,Tripuranthakam,Total,15,3,0,14542,62627,31740,30887,274.25043916102027,228.35697252331434
28,549,05099,SUB-DISTRICT,Tripuranthakam,Rural,15,3,0,14542,62627,31740,30887,274.25043916102027,228.35697252331434
28,549,05099,SUB-DISTRICT,Tripuranthakam,Urban,0,0,0,0,0,0,0,0,0
28,549,05100,SUB-DISTRICT,Dornala,Total,19,0,0,10834,44187,22504,21683,885.32880815341889,49.910270165232014
28,549,05100,SUB-DISTRICT,Dornala,Rural,19,0,0,10834,44187,22504,21683,885.32880815341889,49.910270165232014
28,549,05100,SUB-DISTRICT,Dornala,Urban,0,0,0,0,0,0,0,0,0
28,549,05101,SUB-DISTRICT,"Peda  Araveedu",Total,16,0,0,10158,42262,21630,20632,270.78523609458352,156.07202449264315
28,549,05101,SUB-DISTRICT,"Peda  Araveedu",Rural,16,0,0,10158,42262,21630,20632,270.78523609458352,156.07202449264315
28,549,05101,SUB-DISTRICT,"Peda  Araveedu",Urban,0,0,0,0,0,0,0,0,0
28,549,05102,SUB-DISTRICT,Donakonda,Total,27,3,0,11416,48148,24706,23442,347.57005933733228,138.52746721566777
28,549,05102,SUB-DISTRICT,Donakonda,Rural,27,3,0,11416,48148,24706,23442,347.57005933733228,138.52746721566777
28,549,05102,SUB-DISTRICT,Donakonda,Urban,0,0,0,0,0,0,0,0,0
28,549,05103,SUB-DISTRICT,Kurichedu,Total,17,2,0,9632,40801,20837,19964,277.31816305218933,147.12703831202552
28,549,05103,SUB-DISTRICT,Kurichedu,Rural,17,2,0,9632,40801,20837,19964,277.31816305218933,147.12703831202552
28,549,05103,SUB-DISTRICT,Kurichedu,Urban,0,0,0,0,0,0,0,0,0
28,549,05104,SUB-DISTRICT,Santhamaguluru,Total,10,1,0,15344,59528,30355,29173,208.31985493519846,285.75288715767022
28,549,05104,SUB-DISTRICT,Santhamaguluru,Rural,10,1,0,15344,59528,30355,29173,208.31985493519846,285.75288715767022
28,549,05104,SUB-DISTRICT,Santhamaguluru,Urban,0,0,0,0,0,0,0,0,0
28,549,05105,SUB-DISTRICT,Ballikurava,Total,14,0,0,13661,53269,26942,26327,225.12608980741675,236.61851030046657
28,549,05105,SUB-DISTRICT,Ballikurava,Rural,14,0,0,13661,53269,26942,26327,225.12608980741675,236.61851030046657
28,549,05105,SUB-DISTRICT,Ballikurava,Urban,0,0,0,0,0,0,0,0,0
28,549,05106,SUB-DISTRICT,Martur,Total,13,0,0,19317,73862,37083,36779,180.71033991467729,408.73145407658507
28,549,05106,SUB-DISTRICT,Martur,Rural,13,0,0,19317,73862,37083,36779,180.71033991467729,408.73145407658507
28,549,05106,SUB-DISTRICT,Martur,Urban,0,0,0,0,0,0,0,0,0
28,549,05107,SUB-DISTRICT,"Yeddana Pudi",Total,8,0,0,8138,28373,13417,14956,105.27083080360396,269.52385369631423
28,549,05107,SUB-DISTRICT,"Yeddana Pudi",Rural,8,0,0,8138,28373,13417,14956,105.27083080360396,269.52385369631423
28,549,05107,SUB-DISTRICT,"Yeddana Pudi",Urban,0,0,0,0,0,0,0,0,0
28,549,05108,SUB-DISTRICT,Parchur,Total,14,0,0,15531,54668,26622,28046,222.68006411346141,245.5001987611482
28,549,05108,SUB-DISTRICT,Parchur,Rural,14,0,0,15531,54668,26622,28046,222.68006411346141,245.5001987611482
28,549,05108,SUB-DISTRICT,Parchur,Urban,0,0,0,0,0,0,0,0,0
28,549,05109,SUB-DISTRICT,Karamchedu,Total,7,0,0,11322,38916,19422,19494,162.1613117355158,239.98325854363944
28,549,05109,SUB-DISTRICT,Karamchedu,Rural,7,0,0,11322,38916,19422,19494,162.1613117355158,239.98325854363944
28,549,05109,SUB-DISTRICT,Karamchedu,Urban,0,0,0,0,0,0,0,0,0
28,549,05110,SUB-DISTRICT,Inkollu,Total,9,0,0,13812,49546,24905,24641,144.79452930843269,342.18143625067535
28,549,05110,SUB-DISTRICT,Inkollu,Rural,9,0,0,13812,49546,24905,24641,144.79452930843269,342.18143625067535
28,549,05110,SUB-DISTRICT,Inkollu,Urban,0,0,0,0,0,0,0,0,0
28,549,05111,SUB-DISTRICT,Janakavarampanguluru,Total,15,0,0,12583,45186,22486,22700,169.163060284463,267.11505410232974
28,549,05111,SUB-DISTRICT,Janakavarampanguluru,Rural,15,0,0,12583,45186,22486,22700,169.163060284463,267.11505410232974
28,549,05111,SUB-DISTRICT,Janakavarampanguluru,Urban,0,0,0,0,0,0,0,0,0
28,549,05112,SUB-DISTRICT,Addanki,Total,18,1,0,23389,89769,44874,44895,259.7781204717844,345.56027981482833
