yeat,temperature,uncertainity,state,country,lang,lat
1901/05/01,29.054,0.52,Bombay,India,18.48N,72.68E
1901/06/01,28.354000000000006,0.675,Bombay,India,18.48N,72.68E
1901/07/01,27.166,0.713,Bombay,India,18.48N,72.68E
1901/08/01,26.522,0.298,Bombay,India,18.48N,72.68E
1901/09/01,27.261999999999997,0.441,Bombay,India,18.48N,72.68E
1901/10/01,27.998,0.897,Bombay,India,18.48N,72.68E
1901/11/01,27.825,0.7909999999999999,Bombay,India,18.48N,72.68E
1901/12/01,26.09,0.617,Bombay,India,18.48N,72.68E
1902/01/01,25.241,0.6459999999999999,Bombay,India,18.48N,72.68E
1902/02/01,24.783,0.535,Bombay,India,18.48N,72.68E
1902/03/01,26.99,0.32299999999999995,Bombay,India,18.48N,72.68E
1902/04/01,28.175,0.385,Bombay,India,18.48N,72.68E
1902/05/01,29.726999999999997,0.354,Bombay,India,18.48N,72.68E
1902/06/01,28.733,0.439,Bombay,India,18.48N,72.68E
1902/07/01,27.721,0.753,Bombay,India,18.48N,72.68E
1902/08/01,27.457,0.552,Bombay,India,18.48N,72.68E
1902/09/01,26.94,0.425,Bombay,India,18.48N,72.68E
1902/10/01,28.781999999999996,0.385,Bombay,India,18.48N,72.68E
1902/11/01,27.42,0.971,Bombay,India,18.48N,72.68E
1902/12/01,25.605,0.8079999999999999,Bombay,India,18.48N,72.68E
1903/01/01,23.996,0.645,Bombay,India,18.48N,72.68E
1903/02/01,23.318,0.578,Bombay,India,18.48N,72.68E
1903/03/01,24.656999999999996,0.306,Bombay,India,18.48N,72.68E
1903/04/01,27.09,0.852,Bombay,India,18.48N,72.68E
1903/05/01,28.618,0.623,Bombay,India,18.48N,72.68E
1903/06/01,28.623,1.187,Bombay,India,18.48N,72.68E
1903/07/01,27.087,0.8490000000000001,Bombay,India,18.48N,72.68E
1903/08/01,26.806,0.278,Bombay,India,18.48N,72.68E
1903/09/01,27.081,0.426,Bombay,India,18.48N,72.68E
1903/10/01,27.459,0.439,Bombay,India,18.48N,72.68E
1903/11/01,26.56,0.63,Bombay,India,18.48N,72.68E
1903/12/01,24.802,0.508,Bombay,India,18.48N,72.68E
1904/01/01,24.566000000000006,0.759,Bombay,India,18.48N,72.68E
1904/02/01,24.483,0.931,Bombay,India,18.48N,72.68E
1904/03/01,25.488000000000003,0.713,Bombay,India,18.48N,72.68E
1904/04/01,27.515,0.338,Bombay,India,18.48N,72.68E
1904/05/01,29.111,0.3670000000000001,Bombay,India,18.48N,72.68E
1904/06/01,28.024,0.7809999999999999,Bombay,India,18.48N,72.68E
1904/07/01,27.015,0.469,Bombay,India,18.48N,72.68E
1904/08/01,26.965,0.573,Bombay,India,18.48N,72.68E
1904/09/01,26.98,0.364,Bombay,India,18.48N,72.68E
1904/10/01,28.216,0.484,Bombay,India,18.48N,72.68E
1904/11/01,26.546,0.5589999999999999,Bombay,India,18.48N,72.68E
1904/12/01,25.31,0.485,Bombay,India,18.48N,72.68E
1905/01/01,23.253,0.777,Bombay,India,18.48N,72.68E
1905/02/01,21.858,0.471,Bombay,India,18.48N,72.68E
1905/03/01,24.144000000000002,0.337,Bombay,India,18.48N,72.68E
1905/04/01,25.625999999999998,0.6609999999999999,Bombay,India,18.48N,72.68E
1905/05/01,29.305999999999997,1.198,Bombay,India,18.48N,72.68E
1905/06/01,29.136999999999997,0.469,Bombay,India,18.48N,72.68E
1905/07/01,27.436999999999998,0.406,Bombay,India,18.48N,72.68E
1905/08/01,26.966,0.535,Bombay,India,18.48N,72.68E
1905/09/01,27.285,0.43,Bombay,India,18.48N,72.68E
1905/10/01,28.509,0.545,Bombay,India,18.48N,72.68E
1905/11/01,27.836,0.415,Bombay,India,18.48N,72.68E
1905/12/01,24.993000000000002,0.726,Bombay,India,18.48N,72.68E
1906/01/01,23.476999999999997,0.6920000000000001,Bombay,India,18.48N,72.68E
1906/02/01,22.771,0.613,Bombay,India,18.48N,72.68E
1906/03/01,24.631,0.399,Bombay,India,18.48N,72.68E
1906/04/01,27.104,1.585,Bombay,India,18.48N,72.68E
1906/05/01,29.281999999999996,0.615,Bombay,India,18.48N,72.68E
1906/06/01,27.916999999999998,0.396,Bombay,India,18.48N,72.68E
1906/07/01,26.953000000000003,0.485,Bombay,India,18.48N,72.68E
1906/08/01,26.798000000000002,0.35200000000000004,Bombay,India,18.48N,72.68E
1906/09/01,26.649,0.611,Bombay,India,18.48N,72.68E
1906/10/01,27.766,0.404,Bombay,India,18.48N,72.68E
1906/11/01,27.84,0.387,Bombay,India,18.48N,72.68E
1906/12/01,25.861,0.695,Bombay,India,18.48N,72.68E
1907/01/01,24.74,0.774,Bombay,India,18.48N,72.68E
1907/02/01,24.111,0.5429999999999999,Bombay,India,18.48N,72.68E
1907/03/01,25.47,0.6609999999999999,Bombay,India,18.48N,72.68E
1907/04/01,26.818,1.621,Bombay,India,18.48N,72.68E
1907/05/01,28.441000000000006,0.6,Bombay,India,18.48N,72.68E
1907/06/01,28.249,0.271,Bombay,India,18.48N,72.68E
1907/07/01,27.195,0.61,Bombay,India,18.48N,72.68E
1907/08/01,25.9,0.588,Bombay,India,18.48N,72.68E
1907/09/01,26.85,0.514,Bombay,India,18.48N,72.68E
1907/10/01,28.194000000000003,0.471,Bombay,India,18.48N,72.68E
1907/11/01,28.083000000000002,0.52,Bombay,India,18.48N,72.68E
1907/12/01,25.006999999999998,1.054,Bombay,India,18.48N,72.68E
1908/01/01,24.038,0.6,Bombay,India,18.48N,72.68E
1908/02/01,23.693,0.79,Bombay,India,18.48N,72.68E
1908/03/01,24.855,0.366,Bombay,India,18.48N,72.68E
1908/04/01,27.689,0.232,Bombay,India,18.48N,72.68E
1908/05/01,28.695999999999998,0.397,Bombay,India,18.48N,72.68E
1908/06/01,28.691999999999997,0.339,Bombay,India,18.48N,72.68E
1908/07/01,26.405,0.382,Bombay,India,18.48N,72.68E
1908/08/01,25.987,0.435,Bombay,India,18.48N,72.68E
1908/09/01,26.986,0.327,Bombay,India,18.48N,72.68E
1908/10/01,27.963,0.451,Bombay,India,18.48N,72.68E
1908/11/01,26.294,0.445,Bombay,India,18.48N,72.68E
1908/12/01,24.058000000000003,1.134,Bombay,India,18.48N,72.68E
1909/01/01,23.69,1.336,Bombay,India,18.48N,72.68E
1909/02/01,23.718000000000004,0.487,Bombay,India,18.48N,72.68E
1909/03/01,26.233,0.435,Bombay,India,18.48N,72.68E
1909/04/01,26.824,0.301,Bombay,India,18.48N,72.68E
1909/05/01,29.176,0.369,Bombay,India,18.48N,72.68E
1909/06/01,27.895000000000003,0.574,Bombay,India,18.48N,72.68E
1909/07/01,26.269000000000002,0.453,Bombay,India,18.48N,72.68E
1909/08/01,26.575,0.383,Bombay,India,18.48N,72.68E
1909/09/01,26.263,0.315,Bombay,India,18.48N,72.68E
1909/10/01,27.341,0.433,Bombay,India,18.48N,72.68E
1909/11/01,26.8,0.334,Bombay,India,18.48N,72.68E
1909/12/01,25.230999999999998,0.7120000000000001,Bombay,India,18.48N,72.68E
1910/01/01,23.880000000000006,0.486,Bombay,India,18.48N,72.68E
1910/02/01,24.155,1.329,Bombay,India,18.48N,72.68E
1910/03/01,25.749000000000002,0.733,Bombay,India,18.48N,72.68E
1910/04/01,27.359,0.454,Bombay,India,18.48N,72.68E
1910/05/01,28.669,0.317,Bombay,India,18.48N,72.68E
1910/06/01,27.787000000000006,0.28800000000000003,Bombay,India,18.48N,72.68E
1910/07/01,27.13,0.263,Bombay,India,18.48N,72.68E
1910/08/01,26.372,0.247,Bombay,India,18.48N,72.68E
1910/09/01,26.331999999999997,0.285,Bombay,India,18.48N,72.68E
1910/10/01,27.069000000000003,0.332,Bombay,India,18.48N,72.68E
1910/11/01,25.701,0.7070000000000001,Bombay,India,18.48N,72.68E
1910/12/01,24.439,0.7490000000000001,Bombay,India,18.48N,72.68E
1911/01/01,24.462,0.425,Bombay,India,18.48N,72.68E
1911/02/01,23.598000000000003,0.7390000000000001,Bombay,India,18.48N,72.68E
1911/03/01,24.894000000000002,0.923,Bombay,India,18.48N,72.68E
1911/04/01,26.739,0.415,Bombay,India,18.48N,72.68E
1911/05/01,29.136000000000006,0.5720000000000001,Bombay,India,18.48N,72.68E
1911/06/01,27.872,0.379,Bombay,India,18.48N,72.68E
1911/07/01,27.35,0.231,Bombay,India,18.48N,72.68E
1911/08/01,26.314,0.245,Bombay,India,18.48N,72.68E
1911/09/01,27.017,0.619,Bombay,India,18.48N,72.68E
1911/10/01,28.521,0.805,Bombay,India,18.48N,72.68E
1911/11/01,28.071,0.605,Bombay,India,18.48N,72.68E
1911/12/01,26.735,0.7040000000000001,Bombay,India,18.48N,72.68E
1912/01/01,24.811,0.8240000000000001,Bombay,India,18.48N,72.68E
1912/02/01,24.682,0.6609999999999999,Bombay,India,18.48N,72.68E
1912/03/01,25.594,0.506,Bombay,India,18.48N,72.68E
1912/04/01,28.158,0.444,Bombay,India,18.48N,72.68E
1912/05/01,29.441999999999997,0.369,Bombay,India,18.48N,72.68E
1912/06/01,29.154,0.585,Bombay,India,18.48N,72.68E
1912/07/01,27.327,0.328,Bombay,India,18.48N,72.68E
1912/08/01,26.706,0.308,Bombay,India,18.48N,72.68E
1912/09/01,27.4,0.404,Bombay,India,18.48N,72.68E
1912/10/01,28.129,0.417,Bombay,India,18.48N,72.68E
1912/11/01,26.912,0.252,Bombay,India,18.48N,72.68E
1912/12/01,25.169,0.393,Bombay,India,18.48N,72.68E
1913/01/01,23.796,0.8809999999999999,Bombay,India,18.48N,72.68E
1913/02/01,24.429000000000002,0.293,Bombay,India,18.48N,72.68E
1913/03/01,24.63,0.546,Bombay,India,18.48N,72.68E
1913/04/01,27.599,0.861,Bombay,India,18.48N,72.68E
1913/05/01,29.096,0.305,Bombay,India,18.48N,72.68E
1913/06/01,27.666,0.779,Bombay,India,18.48N,72.68E
1913/07/01,26.823,0.328,Bombay,India,18.48N,72.68E
1913/08/01,26.727,0.595,Bombay,India,18.48N,72.68E
1913/09/01,27.021,0.677,Bombay,India,18.48N,72.68E
1913/10/01,28.118000000000002,0.588,Bombay,India,18.48N,72.68E
1913/11/01,27.093000000000004,0.6629999999999999,Bombay,India,18.48N,72.68E
1913/12/01,25.443,0.91,Bombay,India,18.48N,72.68E
1914/01/01,24.463,0.755,Bombay,India,18.48N,72.68E
1914/02/01,23.996,0.287,Bombay,India,18.48N,72.68E
1914/03/01,24.6,0.537,Bombay,India,18.48N,72.68E
1914/04/01,26.675,0.399,Bombay,India,18.48N,72.68E
1914/05/01,29.511000000000006,0.619,Bombay,India,18.48N,72.68E
1914/06/01,28.476999999999997,0.529,Bombay,India,18.48N,72.68E
1914/07/01,26.866999999999997,0.591,Bombay,India,18.48N,72.68E
1914/08/01,26.524,0.445,Bombay,India,18.48N,72.68E
1914/09/01,27.09,0.504,Bombay,India,18.48N,72.68E
1914/10/01,28.48,0.759,Bombay,India,18.48N,72.68E
1914/11/01,28.253,0.431,Bombay,India,18.48N,72.68E
1914/12/01,25.605999999999998,0.486,Bombay,India,18.48N,72.68E
1915/01/01,24.266,0.493,Bombay,India,18.48N,72.68E
1915/02/01,23.513,0.525,Bombay,India,18.48N,72.68E
1915/03/01,25.412,0.97,Bombay,India,18.48N,72.68E
1915/04/01,27.498,0.522,Bombay,India,18.48N,72.68E
1915/05/01,29.380000000000006,0.648,Bombay,India,18.48N,72.68E
1915/06/01,29.127,0.55,Bombay,India,18.48N,72.68E
1915/07/01,27.725,0.3720000000000001,Bombay,India,18.48N,72.68E
1915/08/01,26.946,0.463,Bombay,India,18.48N,72.68E
1915/09/01,27.002,0.285,Bombay,India,18.48N,72.68E
1915/10/01,27.722,0.331,Bombay,India,18.48N,72.68E
1915/11/01,28.063000000000002,0.514,Bombay,India,18.48N,72.68E
1915/12/01,24.826,0.565,Bombay,India,18.48N,72.68E
1916/01/01,24.539,0.527,Bombay,India,18.48N,72.68E
1916/02/01,23.23,0.617,Bombay,India,18.48N,72.68E
1916/03/01,26.499000000000002,0.6659999999999999,Bombay,India,18.48N,72.68E
1916/04/01,27.522,0.5,Bombay,India,18.48N,72.68E
1916/05/01,29.031,0.613,Bombay,India,18.48N,72.68E
1916/06/01,27.622,0.348,Bombay,India,18.48N,72.68E
1916/07/01,27.506,0.604,Bombay,India,18.48N,72.68E
1916/08/01,26.741,0.364,Bombay,India,18.48N,72.68E
1916/09/01,26.991,0.295,Bombay,India,18.48N,72.68E
1916/10/01,27.66,0.631,Bombay,India,18.48N,72.68E
1916/11/01,27.143,0.388,Bombay,India,18.48N,72.68E
1916/12/01,24.759,0.7120000000000001,Bombay,India,18.48N,72.68E
1917/01/01,24.3,0.8059999999999999,Bombay,India,18.48N,72.68E
1917/02/01,24.079,0.805,Bombay,India,18.48N,72.68E
1917/03/01,25.153000000000002,0.882,Bombay,India,18.48N,72.68E
1917/04/01,26.671999999999997,0.764,Bombay,India,18.48N,72.68E
1917/05/01,27.705,0.838,Bombay,India,18.48N,72.68E
1917/06/01,27.44,0.362,Bombay,India,18.48N,72.68E
1917/07/01,27.322,0.5539999999999999,Bombay,India,18.48N,72.68E
1917/08/01,26.656999999999996,0.418,Bombay,India,18.48N,72.68E
1917/09/01,26.577,0.453,Bombay,India,18.48N,72.68E
1917/10/01,26.895,0.5670000000000001,Bombay,India,18.48N,72.68E
1917/11/01,25.987,0.48,Bombay,India,18.48N,72.68E
1917/12/01,24.511,0.847,Bombay,India,18.48N,72.68E
1918/01/01,23.695999999999998,0.674,Bombay,India,18.48N,72.68E
1918/02/01,24.054000000000002,0.501,Bombay,India,18.48N,72.68E
1918/03/01,25.808000000000003,0.6920000000000001,Bombay,India,18.48N,72.68E
1918/04/01,26.403,0.431,Bombay,India,18.48N,72.68E
1918/05/01,28.08,0.341,Bombay,India,18.48N,72.68E
1918/06/01,27.822000000000006,0.258,Bombay,India,18.48N,72.68E
1918/07/01,28.055,0.342,Bombay,India,18.48N,72.68E
1918/08/01,27.186,0.416,Bombay,India,18.48N,72.68E
1918/09/01,27.209,0.394,Bombay,India,18.48N,72.68E
1918/10/01,28.527,0.8440000000000001,Bombay,India,18.48N,72.68E
1918/11/01,28.484,0.573,Bombay,India,18.48N,72.68E
1918/12/01,25.645,1.057,Bombay,India,18.48N,72.68E
1919/01/01,24.546999999999997,0.586,Bombay,India,18.48N,72.68E
1919/02/01,24.07,0.67,Bombay,India,18.48N,72.68E
1919/03/01,25.399,0.518,Bombay,India,18.48N,72.68E
1919/04/01,27.022,0.442,Bombay,India,18.48N,72.68E
1919/05/01,29.104000000000006,0.366,Bombay,India,18.48N,72.68E
1919/06/01,27.988000000000003,0.62,Bombay,India,18.48N,72.68E
1919/07/01,27.125,0.205,Bombay,India,18.48N,72.68E
1919/08/01,26.612,0.381,Bombay,India,18.48N,72.68E
1919/09/01,27.213,0.337,Bombay,India,18.48N,72.68E
1919/10/01,28.003,0.308,Bombay,India,18.48N,72.68E
1919/11/01,28.058000000000003,0.3720000000000001,Bombay,India,18.48N,72.68E
1919/12/01,25.182,0.4920000000000001,Bombay,India,18.48N,72.68E
1920/01/01,25.36,0.5870000000000001,Bombay,India,18.48N,72.68E
1920/02/01,24.055999999999997,0.644,Bombay,India,18.48N,72.68E
1920/03/01,26.045,0.502,Bombay,India,18.48N,72.68E
1920/04/01,27.253,0.591,Bombay,India,18.48N,72.68E
1920/05/01,28.723000000000006,0.472,Bombay,India,18.48N,72.68E
1920/06/01,28.182,0.723,Bombay,India,18.48N,72.68E
1920/07/01,26.873,0.392,Bombay,India,18.48N,72.68E
1920/08/01,26.758000000000003,0.5920000000000001,Bombay,India,18.48N,72.68E
1920/09/01,27.483,0.239,Bombay,India,18.48N,72.68E
1920/10/01,28.633000000000003,0.483,Bombay,India,18.48N,72.68E
1920/11/01,28.006,0.946,Bombay,India,18.48N,72.68E
1920/12/01,25.336,0.611,Bombay,India,18.48N,72.68E
1921/01/01,24.529,0.59,Bombay,India,18.48N,72.68E
1921/02/01,23.956,0.7829999999999999,Bombay,India,18.48N,72.68E
1921/03/01,26.418000000000003,0.262,Bombay,India,18.48N,72.68E
1921/04/01,28.081999999999997,0.489,Bombay,India,18.48N,72.68E
1921/05/01,29.270000000000003,0.379,Bombay,India,18.48N,72.68E
1921/06/01,28.418000000000006,0.404,Bombay,India,18.48N,72.68E
1921/07/01,27.12,0.802,Bombay,India,18.48N,72.68E
1921/08/01,26.469,0.555,Bombay,India,18.48N,72.68E
1921/09/01,26.579,0.41,Bombay,India,18.48N,72.68E
1921/10/01,28.05,0.266,Bombay,India,18.48N,72.68E
1921/11/01,26.79,0.282,Bombay,India,18.48N,72.68E
1921/12/01,25.644000000000002,0.452,Bombay,India,18.48N,72.68E
1922/01/01,24.384,0.44,Bombay,India,18.48N,72.68E
1922/02/01,24.631999999999998,0.499,Bombay,India,18.48N,72.68E
1922/03/01,25.801,0.28600000000000003,Bombay,India,18.48N,72.68E
1922/04/01,27.837,0.326,Bombay,India,18.48N,72.68E
1922/05/01,29.011999999999997,0.431,Bombay,India,18.48N,72.68E
1922/06/01,28.01,0.251,Bombay,India,18.48N,72.68E
1922/07/01,26.546,0.435,Bombay,India,18.48N,72.68E
1922/08/01,26.309,0.547,Bombay,India,18.48N,72.68E
1922/09/01,26.579,0.595,Bombay,India,18.48N,72.68E
1922/10/01,27.999000000000002,0.284,Bombay,India,18.48N,72.68E
1922/11/01,27.354,0.755,Bombay,India,18.48N,72.68E
1922/12/01,24.611,0.775,Bombay,India,18.48N,72.68E
1923/01/01,24.454,0.428,Bombay,India,18.48N,72.68E
1923/02/01,23.175,0.838,Bombay,India,18.48N,72.68E
1923/03/01,25.998,0.721,Bombay,India,18.48N,72.68E
1923/04/01,27.123,0.726,Bombay,India,18.48N,72.68E
1923/05/01,28.416,0.647,Bombay,India,18.48N,72.68E
1923/06/01,29.155,0.342,Bombay,India,18.48N,72.68E
1923/07/01,26.569000000000003,0.429,Bombay,India,18.48N,72.68E
1923/08/01,26.594,0.264,Bombay,India,18.48N,72.68E
1923/09/01,26.818,0.498,Bombay,India,18.48N,72.68E
1923/10/01,27.785,0.322,Bombay,India,18.48N,72.68E
1923/11/01,26.63,0.455,Bombay,India,18.48N,72.68E
1923/12/01,25.971,0.598,Bombay,India,18.48N,72.68E
1924/01/01,24.416999999999998,0.706,Bombay,India,18.48N,72.68E
1924/02/01,24.165,0.398,Bombay,India,18.48N,72.68E
1924/03/01,27.017,0.461,Bombay,India,18.48N,72.68E
1924/04/01,28.133000000000006,0.443,Bombay,India,18.48N,72.68E
1924/05/01,29.467,0.276,Bombay,India,18.48N,72.68E
1924/06/01,28.778,0.29100000000000004,Bombay,India,18.48N,72.68E
1924/07/01,27.521,0.406,Bombay,India,18.48N,72.68E
1924/08/01,27.114,0.341,Bombay,India,18.48N,72.68E
1924/09/01,26.891,0.198,Bombay,India,18.48N,72.68E
1924/10/01,26.848000000000003,0.6890000000000001,Bombay,India,18.48N,72.68E
1924/11/01,26.326,0.7040000000000001,Bombay,India,18.48N,72.68E
1924/12/01,25.486,0.415,Bombay,India,18.48N,72.68E
1925/01/01,22.915,0.706,Bombay,India,18.48N,72.68E
1925/02/01,22.730999999999998,0.556,Bombay,India,18.48N,72.68E
1925/03/01,26.198,0.853,Bombay,India,18.48N,72.68E
1925/04/01,28.408,0.325,Bombay,India,18.48N,72.68E
1925/05/01,29.006,0.7120000000000001,Bombay,India,18.48N,72.68E
1925/06/01,27.493,0.253,Bombay,India,18.48N,72.68E
1925/07/01,27.002,0.653,Bombay,India,18.48N,72.68E
1925/08/01,26.794,0.459,Bombay,India,18.48N,72.68E
1925/09/01,27.291,0.293,Bombay,India,18.48N,72.68E
1925/10/01,28.82,0.742,Bombay,India,18.48N,72.68E
1925/11/01,28.481,0.551,Bombay,India,18.48N,72.68E
1925/12/01,25.958000000000002,1.108,Bombay,India,18.48N,72.68E
1926/01/01,24.93,0.613,Bombay,India,18.48N,72.68E
1926/02/01,25.285999999999998,0.51,Bombay,India,18.48N,72.68E
1926/03/01,25.843000000000004,0.5479999999999999,Bombay,India,18.48N,72.68E
1926/04/01,26.215,0.8,Bombay,India,18.48N,72.68E
1926/05/01,28.791999999999998,0.494,Bombay,India,18.48N,72.68E
1926/06/01,29.51,0.345,Bombay,India,18.48N,72.68E
1926/07/01,27.711,0.338,Bombay,India,18.48N,72.68E
1926/08/01,26.848000000000003,0.504,Bombay,India,18.48N,72.68E
1926/09/01,26.99,0.537,Bombay,India,18.48N,72.68E
1926/10/01,27.97,0.5589999999999999,Bombay,India,18.48N,72.68E
1926/11/01,26.903000000000002,0.561,Bombay,India,18.48N,72.68E
1926/12/01,25.215,0.495,Bombay,India,18.48N,72.68E
1927/01/01,23.904,0.65,Bombay,India,18.48N,72.68E
1927/02/01,23.886999999999997,0.374,Bombay,India,18.48N,72.68E
1927/03/01,25.57,0.354,Bombay,India,18.48N,72.68E
1927/04/01,27.278,1.005,Bombay,India,18.48N,72.68E
1927/05/01,28.765,0.311,Bombay,India,18.48N,72.68E
1927/06/01,27.998,0.414,Bombay,India,18.48N,72.68E
1927/07/01,26.755,0.431,Bombay,India,18.48N,72.68E
1927/08/01,26.552,0.602,Bombay,India,18.48N,72.68E
1927/09/01,27.319000000000003,0.335,Bombay,India,18.48N,72.68E
1927/10/01,27.898000000000003,0.326,Bombay,India,18.48N,72.68E
1927/11/01,26.011,0.448,Bombay,India,18.48N,72.68E
1927/12/01,25.485,0.623,Bombay,India,18.48N,72.68E
1928/01/01,24.741999999999997,0.914,Bombay,India,18.48N,72.68E
1928/02/01,23.791,0.402,Bombay,India,18.48N,72.68E
1928/03/01,25.934,0.32299999999999995,Bombay,India,18.48N,72.68E
1928/04/01,27.706999999999997,0.29600000000000004,Bombay,India,18.48N,72.68E
1928/05/01,29.129,0.42,Bombay,India,18.48N,72.68E
1928/06/01,28.261999999999997,0.616,Bombay,India,18.48N,72.68E
1928/07/01,26.904,0.321,Bombay,India,18.48N,72.68E
1928/08/01,26.619,0.301,Bombay,India,18.48N,72.68E
1928/09/01,26.383000000000003,0.569,Bombay,India,18.48N,72.68E
1928/10/01,27.801,0.386,Bombay,India,18.48N,72.68E
1928/11/01,27.673000000000002,0.411,Bombay,India,18.48N,72.68E
1928/12/01,25.51,0.542,Bombay,India,18.48N,72.68E
1929/01/01,24.115,0.484,Bombay,India,18.48N,72.68E
1929/02/01,24.011999999999997,0.615,Bombay,India,18.48N,72.68E
1929/03/01,26.894000000000002,0.35100000000000003,Bombay,India,18.48N,72.68E
1929/04/01,27.708,0.34600000000000003,Bombay,India,18.48N,72.68E
1929/05/01,29.729000000000006,0.468,Bombay,India,18.48N,72.68E
1929/06/01,27.715,0.546,Bombay,India,18.48N,72.68E
1929/07/01,26.975,0.6659999999999999,Bombay,India,18.48N,72.68E
1929/08/01,26.678,0.521,Bombay,India,18.48N,72.68E
1929/09/01,27.238000000000003,0.375,Bombay,India,18.48N,72.68E
1929/10/01,27.812,0.37,Bombay,India,18.48N,72.68E
1929/11/01,28.247,0.81,Bombay,India,18.48N,72.68E
1929/12/01,25.491,0.402,Bombay,India,18.48N,72.68E
1930/01/01,24.199,0.901,Bombay,India,18.48N,72.68E
1930/02/01,23.346,0.938,Bombay,India,18.48N,72.68E
1930/03/01,25.679000000000002,0.407,Bombay,India,18.48N,72.68E
1930/04/01,27.24,0.421,Bombay,India,18.48N,72.68E
1930/05/01,29.224,0.332,Bombay,India,18.48N,72.68E
1930/06/01,28.095,0.455,Bombay,India,18.48N,72.68E
1930/07/01,26.702,0.763,Bombay,India,18.48N,72.68E
1930/08/01,26.421,0.335,Bombay,India,18.48N,72.68E
1930/09/01,26.958000000000002,0.35600000000000004,Bombay,India,18.48N,72.68E
1930/10/01,28.542,0.277,Bombay,India,18.48N,72.68E
1930/11/01,26.792,0.624,Bombay,India,18.48N,72.68E
1930/12/01,26.094,0.529,Bombay,India,18.48N,72.68E
1931/01/01,25.255000000000006,0.943,Bombay,India,18.48N,72.68E
1931/02/01,24.406999999999996,0.475,Bombay,India,18.48N,72.68E
1931/03/01,25.12,0.531,Bombay,India,18.48N,72.68E
1931/04/01,28.304,0.445,Bombay,India,18.48N,72.68E
1931/05/01,29.595,0.7440000000000001,Bombay,India,18.48N,72.68E
1931/06/01,29.425,0.24,Bombay,India,18.48N,72.68E
1931/07/01,27.05,0.436,Bombay,India,18.48N,72.68E
1931/08/01,26.991,0.387,Bombay,India,18.48N,72.68E
1931/09/01,27.033,0.603,Bombay,India,18.48N,72.68E
1931/10/01,27.039,0.466,Bombay,India,18.48N,72.68E
1931/11/01,27.491999999999997,0.51,Bombay,India,18.48N,72.68E
1931/12/01,25.563000000000002,0.619,Bombay,India,18.48N,72.68E
1932/01/01,24.862,1.444,Bombay,India,18.48N,72.68E
1932/02/01,23.671,1.188,Bombay,India,18.48N,72.68E
1932/03/01,25.747,0.964,Bombay,India,18.48N,72.68E
1932/04/01,27.19,0.657,Bombay,India,18.48N,72.68E
1932/05/01,29.061,0.316,Bombay,India,18.48N,72.68E
1932/06/01,28.44,0.5489999999999999,Bombay,India,18.48N,72.68E
1932/07/01,26.928,0.281,Bombay,India,18.48N,72.68E
1932/08/01,27.243000000000002,0.264,Bombay,India,18.48N,72.68E
1932/09/01,27.309,0.56,Bombay,India,18.48N,72.68E
1932/10/01,28.588,0.32299999999999995,Bombay,India,18.48N,72.68E
1932/11/01,27.445,0.4970000000000001,Bombay,India,18.48N,72.68E
1932/12/01,25.48,0.526,Bombay,India,18.48N,72.68E
1933/01/01,24.358,0.77,Bombay,India,18.48N,72.68E
1933/02/01,23.996,0.529,Bombay,India,18.48N,72.68E
1933/03/01,25.686999999999998,0.7859999999999999,Bombay,India,18.48N,72.68E
1933/04/01,27.445,0.718,Bombay,India,18.48N,72.68E
1933/05/01,28.258000000000006,0.898,Bombay,India,18.48N,72.68E
1933/06/01,27.938,0.598,Bombay,India,18.48N,72.68E
1933/07/01,27.566,0.627,Bombay,India,18.48N,72.68E
1933/08/01,26.575,0.442,Bombay,India,18.48N,72.68E
1933/09/01,26.864,0.393,Bombay,India,18.48N,72.68E
1933/10/01,27.724,0.379,Bombay,India,18.48N,72.68E
1933/11/01,27.391,0.423,Bombay,India,18.48N,72.68E
1933/12/01,25.142,0.524,Bombay,India,18.48N,72.68E
1934/01/01,23.253,0.463,Bombay,India,18.48N,72.68E
1934/02/01,24.144000000000002,0.784,Bombay,India,18.48N,72.68E
1934/03/01,25.068,0.609,Bombay,India,18.48N,72.68E
1934/04/01,27.758000000000006,0.467,Bombay,India,18.48N,72.68E
1934/05/01,28.94,0.685,Bombay,India,18.48N,72.68E
1934/06/01,28.000999999999998,0.502,Bombay,India,18.48N,72.68E
1934/07/01,26.924,0.468,Bombay,India,18.48N,72.68E
1934/08/01,26.339000000000002,0.468,Bombay,India,18.48N,72.68E
1934/09/01,26.783,0.556,Bombay,India,18.48N,72.68E
1934/10/01,28.071,0.403,Bombay,India,18.48N,72.68E
1934/11/01,25.923000000000002,0.8540000000000001,Bombay,India,18.48N,72.68E
1934/12/01,25.35,0.636,Bombay,India,18.48N,72.68E
1935/01/01,23.266,0.52,Bombay,India,18.48N,72.68E
1935/02/01,23.66,0.444,Bombay,India,18.48N,72.68E
1935/03/01,25.445,1.065,Bombay,India,18.48N,72.68E
1935/04/01,26.334,0.583,Bombay,India,18.48N,72.68E
1935/05/01,28.934,0.34700000000000003,Bombay,India,18.48N,72.68E
1935/06/01,28.612,0.217,Bombay,India,18.48N,72.68E
1935/07/01,26.953000000000003,0.22,Bombay,India,18.48N,72.68E
1935/08/01,26.663,0.373,Bombay,India,18.48N,72.68E
1935/09/01,26.393,0.27,Bombay,India,18.48N,72.68E
1935/10/01,28.223000000000003,0.416,Bombay,India,18.48N,72.68E
